invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total
6883,WALM074,Weslaco,Home and lifestyle,48,1,23-12-2020,20:30:00,Credit card,6,0.33,48
6884,WALM030,Richardson,Fashion accessories,64,1,12-12-2020,15:15:00,Credit card,5,0.48,64
6885,WALM030,Richardson,Home and lifestyle,63,2,30-11-2021,18:12:00,Credit card,5,0.48,126
6886,WALM032,Tyler,Fashion accessories,76,1,04-12-2020,18:01:00,Credit card,7,0.48,76
6887,WALM074,Weslaco,Home and lifestyle,39,3,21-12-2020,20:26:00,Credit card,7,0.33,117
6888,WALM082,Weslaco,Fashion accessories,55,1,09-12-2022,16:49:00,Credit card,5,0.33,55
6889,WALM035,San Angelo,Home and lifestyle,71,3,06-12-2022,19:30:00,Credit card,6,0.48,213
6890,WALM082,Weslaco,Fashion accessories,38,3,11-11-2023,16:13:00,Credit card,5,0.33,114
6891,WALM056,Rowlett,Home and lifestyle,21,3,08-12-2021,18:08:00,Credit card,4,0.33,63
6892,WALM046,Temple,Fashion accessories,47,1,12-12-2022,15:20:00,Credit card,6,0.48,47
6893,WALM009,Plano,Home and lifestyle,33,2,26-11-2023,16:59:00,Credit card,6,0.48,66
6894,WALM054,Sherman,Fashion accessories,73,3,22-12-2023,18:46:00,Credit card,7,0.21,219
6895,WALM082,Weslaco,Home and lifestyle,29,1,16-11-2021,18:18:00,Credit card,6,0.33,29
6896,WALM089,Southlake,Fashion accessories,44,3,20-12-2020,20:29:00,Credit card,7,0.33,132
6897,WALM009,Plano,Home and lifestyle,30,2,25-11-2022,17:22:00,Credit card,6,0.48,60
6898,WALM075,San Marcos,Fashion accessories,32,2,19-11-2021,20:00:00,Credit card,6,0.33,64
6899,WALM058,Port Arthur,Home and lifestyle,78,2,12-12-2023,19:52:00,Credit card,3,0.33,156
6900,WALM030,Richardson,Fashion accessories,32,3,01-12-2023,20:10:00,Credit card,3,0.48,96
6901,WALM082,Weslaco,Home and lifestyle,22,1,18-11-2021,17:03:00,Credit card,4,0.33,22
6902,WALM069,Rockwall,Fashion accessories,18,2,21-12-2021,17:08:00,Credit card,3,0.33,36
6903,WALM003,San Antonio,Home and lifestyle,58,2,11-11-2021,17:03:00,Credit card,4,0.36,116
6904,WALM087,Waxahachie,Fashion accessories,26,1,18-11-2023,19:36:00,Credit card,6,0.33,26
6905,WALM084,Schertz,Home and lifestyle,79,3,01-11-2022,17:02:00,Credit card,4,0.33,237
6906,WALM030,Richardson,Fashion accessories,58,1,17-12-2021,20:43:00,Credit card,5,0.48,58
6907,WALM065,Texas City,Home and lifestyle,22,3,03-11-2021,18:57:00,Credit card,6,0.33,66
6908,WALM050,Victoria,Fashion accessories,51,1,07-11-2023,19:32:00,Ewallet,5,0.48,51
6909,WALM082,Weslaco,Home and lifestyle,80,3,05-12-2023,18:49:00,Credit card,7,0.33,240
6910,WALM009,Plano,Fashion accessories,28,3,28-11-2021,20:37:00,Credit card,3,0.48,84
6911,WALM029,Round Rock,Home and lifestyle,21,3,01-12-2022,20:39:00,Credit card,6,0.48,63
6912,WALM058,Port Arthur,Fashion accessories,69,3,15-11-2023,18:27:00,Credit card,6,0.33,207
6913,WALM035,San Angelo,Home and lifestyle,57,3,15-12-2020,16:24:00,Credit card,3,0.48,171
6914,WALM054,Sherman,Fashion accessories,71,3,15-11-2020,19:55:00,Credit card,6,0.21,213
6915,WALM099,Weatherford,Home and lifestyle,21,1,10-12-2021,17:43:00,Credit card,7,0.18,21
6916,WALM084,Schertz,Fashion accessories,84,3,10-11-2022,15:27:00,Credit card,7,0.33,252
6917,WALM073,Seguin,Home and lifestyle,36,1,29-11-2022,15:10:00,Credit card,3,0.33,36
6918,WALM069,Rockwall,Fashion accessories,16,1,18-11-2021,19:26:00,Credit card,5,0.33,16
6919,WALM058,Port Arthur,Home and lifestyle,47,2,16-11-2021,15:05:00,Credit card,5,0.33,94
6920,WALM065,Texas City,Fashion accessories,52,1,21-12-2020,19:09:00,Credit card,6,0.33,52
6921,WALM038,Sugar Land,Home and lifestyle,19,1,22-11-2021,17:18:00,Credit card,3,0.48,19
6922,WALM025,Waco,Fashion accessories,34,1,30-11-2023,17:55:00,Credit card,3,0.48,34
6923,WALM089,Southlake,Home and lifestyle,39,3,22-11-2022,20:18:00,Credit card,5,0.33,117
6924,WALM025,Waco,Fashion accessories,39,2,27-11-2021,16:02:00,Credit card,3,0.48,78
6925,WALM082,Weslaco,Home and lifestyle,78,2,08-11-2021,16:51:00,Credit card,5,0.33,156
6926,WALM086,Rosenberg,Fashion accessories,34,2,14-12-2021,19:15:00,Credit card,6,0.33,68
6927,WALM003,San Antonio,Home and lifestyle,49,1,01-11-2023,16:43:00,Credit card,3,0.36,49
6928,WALM055,Waxahachie,Fashion accessories,76,1,07-11-2020,16:56:00,Credit card,3,0.33,76
6929,WALM058,Port Arthur,Home and lifestyle,18,3,23-11-2022,19:25:00,Credit card,6,0.33,54
6930,WALM058,Port Arthur,Fashion accessories,77,2,24-12-2023,17:54:00,Credit card,7,0.33,154
6931,WALM084,Schertz,Home and lifestyle,44,2,17-11-2023,15:42:00,Credit card,4,0.33,88
6932,WALM032,Tyler,Fashion accessories,55,3,24-11-2023,15:05:00,Credit card,4,0.48,165
6933,WALM065,Texas City,Home and lifestyle,68,2,27-11-2021,20:56:00,Credit card,4,0.33,136
6934,WALM030,Richardson,Fashion accessories,47,1,17-12-2023,20:28:00,Credit card,4,0.48,47
6935,WALM074,Weslaco,Home and lifestyle,41,3,09-11-2021,18:33:00,Credit card,7,0.33,123
6936,WALM087,Waxahachie,Fashion accessories,43,1,24-11-2020,15:50:00,Credit card,6,0.33,43
6937,WALM009,Plano,Home and lifestyle,50,2,04-11-2022,16:54:00,Credit card,4,0.48,100
6938,WALM054,Sherman,Fashion accessories,84,1,08-11-2020,16:27:00,Credit card,4,0.21,84
6939,WALM099,Weatherford,Home and lifestyle,38,2,25-11-2023,20:24:00,Credit card,7,0.18,76
6940,WALM058,Port Arthur,Fashion accessories,81,3,11-12-2020,18:08:00,Credit card,3,0.33,243
6941,WALM099,Weatherford,Home and lifestyle,47,2,06-12-2021,16:02:00,Credit card,3,0.18,94
6942,WALM087,Waxahachie,Fashion accessories,81,3,16-12-2020,18:35:00,Credit card,5,0.33,243
6943,WALM054,Sherman,Home and lifestyle,25,3,12-11-2023,19:00:00,Credit card,4,0.21,75
6944,WALM030,Richardson,Fashion accessories,82,2,12-11-2022,17:01:00,Credit card,3,0.48,164
6945,WALM003,San Antonio,Home and lifestyle,23,3,08-11-2022,20:43:00,Credit card,6,0.36,69
6946,WALM038,Sugar Land,Fashion accessories,57,2,01-11-2023,16:53:00,Credit card,6,0.48,114
6947,WALM073,Seguin,Home and lifestyle,68,2,09-11-2023,19:36:00,Credit card,6,0.33,136
6948,WALM056,Rowlett,Fashion accessories,71,2,01-12-2021,16:12:00,Credit card,4,0.33,142
6949,WALM075,San Marcos,Home and lifestyle,29,2,01-12-2022,20:07:00,Credit card,3,0.33,58
6950,WALM035,San Angelo,Fashion accessories,70,2,20-12-2022,15:02:00,Credit card,4,0.48,140
6951,WALM082,Weslaco,Home and lifestyle,63,3,24-11-2021,18:25:00,Credit card,4,0.33,189
6952,WALM055,Waxahachie,Fashion accessories,42,1,21-12-2022,19:15:00,Credit card,4,0.33,42
6953,WALM087,Waxahachie,Home and lifestyle,29,1,05-11-2023,20:53:00,Credit card,4,0.33,29
6954,WALM074,Weslaco,Fashion accessories,66,1,01-12-2022,20:58:00,Credit card,6,0.33,66
6955,WALM099,Weatherford,Home and lifestyle,58,2,12-12-2023,19:22:00,Credit card,5,0.18,116
6956,WALM089,Southlake,Fashion accessories,78,2,19-11-2020,19:02:00,Credit card,4,0.33,156
6957,WALM099,Weatherford,Home and lifestyle,26,1,05-11-2022,19:04:00,Credit card,6,0.18,26
6958,WALM025,Waco,Fashion accessories,34,2,09-12-2020,15:14:00,Credit card,3,0.48,68
6959,WALM029,Round Rock,Home and lifestyle,32,2,05-12-2023,16:15:00,Credit card,7,0.48,64
6960,WALM074,Weslaco,Fashion accessories,62,3,03-11-2021,16:49:00,Credit card,3,0.33,186
6961,WALM046,Temple,Home and lifestyle,70,2,08-11-2020,15:22:00,Credit card,3,0.48,140
6962,WALM089,Southlake,Fashion accessories,63,3,20-12-2022,15:56:00,Credit card,4,0.33,189
6963,WALM082,Weslaco,Home and lifestyle,39,1,12-11-2021,19:55:00,Credit card,6,0.33,39
6964,WALM082,Weslaco,Fashion accessories,62,1,30-12-2021,17:57:00,Credit card,5,0.33,62
6965,WALM056,Rowlett,Home and lifestyle,33,1,08-11-2020,20:46:00,Credit card,7,0.33,33
6966,WALM003,San Antonio,Fashion accessories,63,1,26-11-2023,15:45:00,Credit card,3,0.48,63
6967,WALM050,Victoria,Home and lifestyle,63,1,13-12-2020,19:45:00,Ewallet,5,0.48,63
6968,WALM058,Port Arthur,Fashion accessories,53,1,23-11-2020,19:28:00,Credit card,4,0.33,53
6969,WALM009,Plano,Home and lifestyle,25,2,21-12-2021,17:33:00,Credit card,3,0.48,50
6970,WALM056,Rowlett,Fashion accessories,40,3,23-12-2020,17:48:00,Credit card,3,0.33,120
6971,WALM009,Plano,Home and lifestyle,85,3,24-12-2020,17:33:00,Credit card,4,0.48,255
6972,WALM055,Waxahachie,Fashion accessories,38,1,20-12-2022,16:08:00,Credit card,3,0.33,38
6973,WALM046,Temple,Home and lifestyle,69,1,02-11-2020,15:16:00,Credit card,6,0.48,69
6974,WALM003,San Antonio,Fashion accessories,66,3,15-12-2023,19:38:00,Credit card,3,0.48,198
6975,WALM029,Round Rock,Home and lifestyle,39,1,01-11-2020,17:24:00,Credit card,4,0.48,39
6976,WALM055,Waxahachie,Fashion accessories,28,1,29-12-2022,15:10:00,Credit card,4,0.33,28
6977,WALM074,Weslaco,Home and lifestyle,57,2,18-12-2021,20:03:00,Credit card,4,0.33,114
6978,WALM029,Round Rock,Fashion accessories,61,3,14-12-2021,17:56:00,Credit card,5,0.48,183
6979,WALM003,San Antonio,Home and lifestyle,67,3,27-11-2022,16:50:00,Credit card,7,0.48,201
6980,WALM035,San Angelo,Fashion accessories,68,1,23-12-2021,16:24:00,Credit card,6,0.48,68
6981,WALM087,Waxahachie,Home and lifestyle,16,1,20-12-2022,20:05:00,Credit card,6,0.33,16
6982,WALM082,Weslaco,Fashion accessories,34,2,15-11-2022,19:08:00,Credit card,6,0.33,68
6983,WALM054,Sherman,Home and lifestyle,59,2,05-11-2023,15:02:00,Credit card,3,0.21,118
6984,WALM055,Waxahachie,Fashion accessories,47,1,28-12-2020,16:33:00,Credit card,5,0.33,47
6985,WALM087,Waxahachie,Home and lifestyle,44,1,25-11-2022,18:29:00,Credit card,3,0.33,44
6986,WALM089,Southlake,Fashion accessories,60,1,26-11-2023,18:58:00,Credit card,7,0.33,60
6987,WALM075,San Marcos,Home and lifestyle,44,2,10-11-2022,20:27:00,Credit card,5,0.33,88
6988,WALM030,Richardson,Fashion accessories,28,1,14-11-2023,18:29:00,Credit card,6,0.48,28
6989,WALM075,San Marcos,Home and lifestyle,36,2,29-11-2023,17:48:00,Credit card,4,0.33,72
6990,WALM056,Rowlett,Fashion accessories,32,2,01-11-2020,15:33:00,Credit card,4,0.33,64
6991,WALM074,Weslaco,Home and lifestyle,35,2,01-12-2020,20:59:00,Credit card,7,0.33,70
6992,WALM073,Seguin,Fashion accessories,36,1,28-11-2021,19:55:00,Credit card,4,0.33,36
6993,WALM082,Weslaco,Home and lifestyle,84,2,17-12-2021,19:04:00,Credit card,5,0.33,168
6994,WALM046,Temple,Fashion accessories,46,1,02-12-2022,17:01:00,Credit card,3,0.48,46
6995,WALM089,Southlake,Home and lifestyle,59,3,23-11-2020,16:09:00,Credit card,4,0.33,177
6996,WALM082,Weslaco,Fashion accessories,83,3,09-12-2023,16:08:00,Credit card,6,0.33,249
6997,WALM065,Texas City,Home and lifestyle,74,2,08-11-2023,15:26:00,Credit card,5,0.33,148
6998,WALM075,San Marcos,Fashion accessories,81,3,06-11-2022,17:16:00,Credit card,3,0.33,243
6999,WALM038,Sugar Land,Home and lifestyle,68,2,08-11-2023,20:47:00,Credit card,4,0.48,136
7000,WALM054,Sherman,Fashion accessories,43,1,02-12-2020,16:41:00,Credit card,5,0.21,43
7001,WALM065,Texas City,Home and lifestyle,71,3,19-12-2020,15:54:00,Credit card,4,0.33,213
7002,WALM065,Texas City,Fashion accessories,54,2,07-12-2020,17:50:00,Credit card,7,0.33,108
7003,WALM035,San Angelo,Home and lifestyle,33,2,19-12-2020,19:18:00,Credit card,5,0.48,66
7004,WALM074,Weslaco,Fashion accessories,62,2,18-11-2021,16:13:00,Credit card,6,0.33,124
7005,WALM046,Temple,Home and lifestyle,52,1,01-12-2021,19:31:00,Credit card,6,0.48,52
7006,WALM087,Waxahachie,Fashion accessories,16,1,08-11-2020,17:15:00,Credit card,3,0.33,16
7007,WALM082,Weslaco,Home and lifestyle,21,2,18-11-2021,19:11:00,Credit card,4,0.33,42
7008,WALM038,Sugar Land,Fashion accessories,19,3,12-11-2023,15:41:00,Credit card,4,0.48,57
7009,WALM058,Port Arthur,Home and lifestyle,81,1,23-11-2023,15:52:00,Credit card,6,0.33,81
7010,WALM074,Weslaco,Fashion accessories,42,1,27-11-2020,20:16:00,Credit card,4,0.33,42
7011,WALM075,San Marcos,Home and lifestyle,72,1,01-11-2022,16:13:00,Credit card,3,0.33,72
7012,WALM084,Schertz,Fashion accessories,48,3,10-12-2022,20:48:00,Credit card,4,0.33,144
7013,WALM058,Port Arthur,Home and lifestyle,31,1,22-12-2023,17:47:00,Credit card,6,0.33,31
7014,WALM054,Sherman,Fashion accessories,27,1,11-12-2021,18:23:00,Credit card,3,0.21,27
7015,WALM073,Seguin,Home and lifestyle,69,2,19-11-2020,20:03:00,Credit card,4,0.33,138
7016,WALM087,Waxahachie,Fashion accessories,17,3,13-11-2020,16:14:00,Credit card,3,0.33,51
7017,WALM046,Temple,Home and lifestyle,52,1,01-12-2021,19:30:00,Credit card,6,0.48,52
7018,WALM069,Rockwall,Fashion accessories,42,3,11-11-2023,20:47:00,Credit card,5,0.33,126
7019,WALM069,Rockwall,Home and lifestyle,21,2,18-11-2021,17:22:00,Credit card,4,0.33,42
7020,WALM056,Rowlett,Fashion accessories,45,3,30-11-2021,18:10:00,Credit card,7,0.33,135
7021,WALM087,Waxahachie,Home and lifestyle,85,3,17-12-2022,19:49:00,Credit card,6,0.33,255
7022,WALM086,Rosenberg,Fashion accessories,69,2,01-11-2023,18:27:00,Credit card,5,0.33,138
7023,WALM069,Rockwall,Home and lifestyle,69,1,19-11-2020,20:02:00,Credit card,4,0.33,69
7024,WALM074,Weslaco,Fashion accessories,40,2,06-12-2020,19:34:00,Credit card,4,0.33,80
7025,WALM058,Port Arthur,Home and lifestyle,73,1,21-11-2021,17:07:00,Credit card,3,0.33,73
7026,WALM029,Round Rock,Fashion accessories,35,1,17-11-2022,17:47:00,Credit card,3,0.48,35
7027,WALM046,Temple,Home and lifestyle,69,3,01-11-2020,20:40:00,Credit card,5,0.48,207
7028,WALM055,Waxahachie,Fashion accessories,32,1,08-11-2023,21:00:00,Credit card,4,0.33,32
7029,WALM082,Weslaco,Home and lifestyle,77,3,04-11-2022,20:55:00,Credit card,3,0.33,231
7030,WALM058,Port Arthur,Fashion accessories,26,2,21-12-2021,18:32:00,Credit card,3,0.33,52
7031,WALM032,Tyler,Home and lifestyle,80,3,07-11-2020,16:54:00,Credit card,7,0.48,240
7032,WALM058,Port Arthur,Fashion accessories,66,2,06-12-2023,20:53:00,Credit card,7,0.33,132
7033,WALM084,Schertz,Home and lifestyle,59,3,30-12-2023,20:26:00,Credit card,5,0.33,177
7034,WALM058,Port Arthur,Fashion accessories,35,1,22-11-2021,18:53:00,Credit card,6,0.33,35
7035,WALM074,Weslaco,Home and lifestyle,54,3,23-12-2021,17:44:00,Credit card,3,0.33,162
7036,WALM054,Sherman,Fashion accessories,46,2,23-12-2021,17:46:00,Credit card,7,0.21,92
7037,WALM055,Waxahachie,Home and lifestyle,48,1,29-11-2022,19:48:00,Credit card,6,0.33,48
7038,WALM029,Round Rock,Fashion accessories,55,2,30-12-2020,16:37:00,Credit card,7,0.48,110
7039,WALM073,Seguin,Home and lifestyle,64,1,30-11-2023,19:15:00,Credit card,3,0.33,64
7040,WALM046,Temple,Fashion accessories,72,3,19-11-2022,15:59:00,Credit card,3,0.48,216
7041,WALM025,Waco,Home and lifestyle,67,1,07-11-2023,16:03:00,Credit card,3,0.48,67
7042,WALM054,Sherman,Fashion accessories,35,2,05-11-2021,15:06:00,Credit card,3,0.21,70
7043,WALM069,Rockwall,Home and lifestyle,21,1,04-12-2021,18:27:00,Credit card,7,0.33,21
7044,WALM055,Waxahachie,Fashion accessories,63,3,12-12-2021,18:19:00,Credit card,3,0.33,189
7045,WALM073,Seguin,Home and lifestyle,65,3,27-12-2023,15:45:00,Credit card,3,0.33,195
7046,WALM058,Port Arthur,Fashion accessories,20,2,29-11-2020,19:40:00,Credit card,5,0.33,40
7047,WALM074,Weslaco,Home and lifestyle,30,3,05-11-2021,17:03:00,Credit card,6,0.33,90
7048,WALM055,Waxahachie,Fashion accessories,44,2,03-12-2020,19:34:00,Credit card,7,0.33,88
7049,WALM030,Richardson,Home and lifestyle,63,2,06-12-2023,19:18:00,Credit card,4,0.48,126
7050,WALM038,Sugar Land,Fashion accessories,61,2,19-11-2022,15:14:00,Credit card,7,0.48,122
7051,WALM086,Rosenberg,Home and lifestyle,24,1,25-11-2023,17:36:00,Credit card,4,0.33,24
7052,WALM069,Rockwall,Fashion accessories,49,2,03-11-2020,19:28:00,Credit card,4,0.33,98
7053,WALM075,San Marcos,Home and lifestyle,34,3,24-11-2022,16:55:00,Credit card,5,0.33,102
7054,WALM075,San Marcos,Fashion accessories,34,1,30-11-2020,18:45:00,Credit card,7,0.33,34
7055,WALM087,Waxahachie,Home and lifestyle,74,2,18-12-2020,17:08:00,Credit card,5,0.33,148
7056,WALM089,Southlake,Fashion accessories,56,3,21-12-2020,16:21:00,Credit card,4,0.33,168
7057,WALM058,Port Arthur,Home and lifestyle,25,2,25-12-2021,17:29:00,Credit card,4,0.33,50
7058,WALM069,Rockwall,Fashion accessories,70,1,25-12-2020,16:22:00,Credit card,7,0.33,70
7059,WALM087,Waxahachie,Home and lifestyle,64,2,05-12-2022,17:53:00,Credit card,7,0.33,128
7060,WALM038,Sugar Land,Fashion accessories,80,1,22-12-2020,15:22:00,Credit card,3,0.48,80
7061,WALM029,Round Rock,Home and lifestyle,49,3,01-12-2022,18:22:00,Credit card,5,0.48,147
7062,WALM038,Sugar Land,Fashion accessories,75,2,20-12-2023,17:17:00,Credit card,3,0.48,150
7063,WALM029,Round Rock,Home and lifestyle,66,3,14-11-2020,16:27:00,Credit card,6,0.48,198
7064,WALM089,Southlake,Fashion accessories,19,2,05-12-2021,19:41:00,Credit card,6,0.33,38
7065,WALM055,Waxahachie,Home and lifestyle,54,2,18-11-2020,20:58:00,Credit card,3,0.33,108
7066,WALM082,Weslaco,Fashion accessories,69,2,22-12-2020,15:04:00,Credit card,7,0.33,138
7067,WALM074,Weslaco,Home and lifestyle,20,1,14-12-2023,15:04:00,Credit card,6,0.33,20
7068,WALM065,Texas City,Fashion accessories,31,1,30-12-2021,15:14:00,Credit card,3,0.33,31
7069,WALM073,Seguin,Home and lifestyle,41,1,05-11-2021,20:44:00,Credit card,4,0.33,41
7070,WALM086,Rosenberg,Fashion accessories,21,2,05-12-2021,15:52:00,Credit card,3,0.33,42
7071,WALM035,San Angelo,Home and lifestyle,76,1,24-12-2020,17:44:00,Credit card,3,0.48,76
7072,WALM075,San Marcos,Fashion accessories,68,1,27-11-2023,16:29:00,Credit card,5,0.33,68
7073,WALM009,Plano,Home and lifestyle,36,2,19-11-2021,18:58:00,Credit card,5,0.48,72
7074,WALM082,Weslaco,Fashion accessories,26,2,29-11-2022,17:56:00,Credit card,5,0.33,52
7075,WALM032,Tyler,Home and lifestyle,15,3,15-12-2020,15:10:00,Credit card,3,0.48,45
7076,WALM055,Waxahachie,Fashion accessories,77,3,17-11-2023,15:49:00,Credit card,6,0.33,231
7077,WALM099,Weatherford,Home and lifestyle,47,1,13-11-2020,19:48:00,Credit card,6,0.18,47
7078,WALM099,Weatherford,Fashion accessories,24,2,23-12-2021,15:43:00,Credit card,3,0.18,48
7079,WALM074,Weslaco,Home and lifestyle,54,1,11-12-2023,19:55:00,Credit card,4,0.33,54
7080,WALM029,Round Rock,Fashion accessories,50,1,24-11-2020,16:47:00,Credit card,3,0.48,50
7081,WALM082,Weslaco,Home and lifestyle,38,3,14-12-2021,20:15:00,Credit card,7,0.33,114
7082,WALM030,Richardson,Fashion accessories,27,1,08-11-2023,17:32:00,Credit card,7,0.48,27
7083,WALM099,Weatherford,Home and lifestyle,46,3,27-11-2020,16:26:00,Credit card,5,0.18,138
7084,WALM082,Weslaco,Fashion accessories,76,3,04-11-2022,15:26:00,Credit card,6,0.33,228
7085,WALM003,San Antonio,Home and lifestyle,35,2,04-11-2023,17:50:00,Credit card,7,0.48,70
7086,WALM029,Round Rock,Fashion accessories,71,2,22-11-2021,20:56:00,Credit card,4,0.48,142
7087,WALM055,Waxahachie,Home and lifestyle,44,3,01-12-2020,15:30:00,Credit card,5,0.33,132
7088,WALM038,Sugar Land,Fashion accessories,76,3,01-12-2020,18:32:00,Credit card,3,0.48,228
7089,WALM050,Victoria,Home and lifestyle,21,3,08-12-2020,20:21:00,Ewallet,7,0.48,63
7090,WALM046,Temple,Fashion accessories,62,1,26-11-2022,16:17:00,Credit card,5,0.48,62
7091,WALM082,Weslaco,Home and lifestyle,51,2,17-12-2021,19:30:00,Credit card,6,0.33,102
7092,WALM075,San Marcos,Fashion accessories,70,3,14-11-2021,18:50:00,Credit card,3,0.33,210
7093,WALM087,Waxahachie,Home and lifestyle,46,2,31-12-2022,19:38:00,Credit card,3,0.33,92
7094,WALM003,San Antonio,Fashion accessories,80,2,23-11-2023,16:37:00,Credit card,7,0.48,160
7095,WALM030,Richardson,Home and lifestyle,83,1,15-11-2023,18:47:00,Credit card,7,0.48,83
7096,WALM046,Temple,Fashion accessories,25,3,08-11-2022,20:27:00,Credit card,7,0.48,75
7097,WALM054,Sherman,Home and lifestyle,52,3,03-11-2023,19:24:00,Credit card,3,0.21,156
7098,WALM009,Plano,Fashion accessories,64,3,18-11-2020,19:36:00,Credit card,6,0.48,192
7099,WALM029,Round Rock,Home and lifestyle,21,1,05-11-2021,18:41:00,Credit card,5,0.48,21
7100,WALM030,Richardson,Fashion accessories,58,1,07-11-2020,18:47:00,Credit card,3,0.48,58
7101,WALM082,Weslaco,Home and lifestyle,56,2,25-11-2021,18:42:00,Credit card,7,0.33,112
7102,WALM073,Seguin,Fashion accessories,79,1,21-11-2020,17:36:00,Credit card,6,0.33,79
7103,WALM099,Weatherford,Home and lifestyle,60,3,23-12-2021,16:44:00,Credit card,5,0.18,180
7104,WALM069,Rockwall,Fashion accessories,65,1,28-12-2021,20:24:00,Credit card,3,0.33,65
7105,WALM009,Plano,Home and lifestyle,53,2,22-12-2021,17:16:00,Credit card,5,0.48,106
7106,WALM030,Richardson,Fashion accessories,20,2,05-12-2020,16:37:00,Credit card,5,0.48,40
7107,WALM032,Tyler,Home and lifestyle,60,3,27-11-2022,19:46:00,Credit card,3,0.48,180
7108,WALM030,Richardson,Fashion accessories,63,1,05-12-2020,19:11:00,Credit card,5,0.48,63
7109,WALM030,Richardson,Home and lifestyle,83,2,13-11-2020,16:24:00,Credit card,6,0.48,166
7110,WALM035,San Angelo,Fashion accessories,53,2,12-12-2022,19:00:00,Credit card,3,0.48,106
7111,WALM084,Schertz,Home and lifestyle,71,3,13-12-2020,17:50:00,Credit card,7,0.33,213
7112,WALM009,Plano,Fashion accessories,23,1,04-11-2020,21:00:00,Credit card,3,0.48,23
7113,WALM074,Weslaco,Home and lifestyle,52,2,23-12-2020,19:49:00,Credit card,6,0.33,104
7114,WALM056,Rowlett,Fashion accessories,71,1,22-11-2021,15:25:00,Credit card,3,0.33,71
7115,WALM082,Weslaco,Home and lifestyle,76,1,14-12-2022,15:41:00,Credit card,5,0.33,76
7116,WALM082,Weslaco,Fashion accessories,33,1,18-12-2023,15:10:00,Credit card,4,0.33,33
7117,WALM099,Weatherford,Home and lifestyle,58,1,16-11-2023,17:43:00,Credit card,6,0.18,58
7118,WALM084,Schertz,Fashion accessories,58,2,21-11-2022,15:23:00,Credit card,3,0.33,116
7119,WALM058,Port Arthur,Home and lifestyle,65,3,01-11-2023,18:13:00,Credit card,5,0.33,195
7120,WALM074,Weslaco,Fashion accessories,44,3,04-12-2020,19:57:00,Credit card,7,0.33,132
7121,WALM065,Texas City,Home and lifestyle,25,1,03-11-2023,15:37:00,Credit card,7,0.33,25
7122,WALM009,Plano,Fashion accessories,77,1,25-12-2020,18:56:00,Credit card,3,0.48,77
7123,WALM073,Seguin,Home and lifestyle,55,1,16-12-2020,19:59:00,Credit card,7,0.33,55
7124,WALM025,Waco,Fashion accessories,24,1,08-12-2023,17:44:00,Credit card,3,0.48,24
7125,WALM056,Rowlett,Home and lifestyle,25,2,10-11-2021,15:58:00,Credit card,6,0.33,50
7126,WALM054,Sherman,Fashion accessories,65,1,12-12-2022,19:14:00,Credit card,5,0.21,65
7127,WALM099,Weatherford,Home and lifestyle,15,1,29-11-2020,16:09:00,Credit card,7,0.18,15
7128,WALM046,Temple,Fashion accessories,85,3,04-11-2023,18:10:00,Credit card,6,0.48,255
7129,WALM030,Richardson,Home and lifestyle,24,2,16-12-2022,19:21:00,Credit card,7,0.48,48
7130,WALM055,Waxahachie,Fashion accessories,73,2,27-11-2023,18:58:00,Credit card,4,0.33,146
7131,WALM029,Round Rock,Home and lifestyle,69,3,20-11-2022,18:32:00,Credit card,3,0.48,207
7132,WALM032,Tyler,Fashion accessories,46,2,30-12-2020,17:47:00,Credit card,6,0.48,92
7133,WALM003,San Antonio,Home and lifestyle,70,3,19-12-2021,15:13:00,Credit card,7,0.48,210
7134,WALM054,Sherman,Fashion accessories,24,3,10-12-2023,17:15:00,Credit card,3,0.21,72
7135,WALM046,Temple,Home and lifestyle,29,2,14-12-2023,15:01:00,Credit card,5,0.48,58
7136,WALM075,San Marcos,Fashion accessories,60,1,09-11-2023,17:04:00,Credit card,7,0.33,60
7137,WALM038,Sugar Land,Home and lifestyle,59,2,01-11-2021,20:43:00,Credit card,5,0.48,118
7138,WALM009,Plano,Fashion accessories,69,3,01-12-2021,18:57:00,Credit card,6,0.48,207
7139,WALM074,Weslaco,Home and lifestyle,40,2,28-11-2021,19:21:00,Credit card,3,0.33,80
7140,WALM084,Schertz,Fashion accessories,48,3,04-11-2023,16:22:00,Credit card,4,0.33,144
7141,WALM074,Weslaco,Home and lifestyle,15,2,22-11-2023,18:06:00,Credit card,3,0.33,30
7142,WALM058,Port Arthur,Fashion accessories,70,2,27-11-2021,17:39:00,Credit card,4,0.33,140
7143,WALM055,Waxahachie,Home and lifestyle,61,3,20-12-2022,19:29:00,Credit card,4,0.33,183
7144,WALM082,Weslaco,Fashion accessories,42,2,31-12-2022,20:46:00,Credit card,4,0.33,84
7145,WALM050,Victoria,Home and lifestyle,20,3,27-11-2020,18:09:00,Ewallet,3,0.48,60
7146,WALM035,San Angelo,Fashion accessories,16,3,17-12-2020,20:15:00,Credit card,4,0.48,48
7147,WALM056,Rowlett,Home and lifestyle,60,3,11-11-2023,20:28:00,Credit card,4,0.33,180
7148,WALM025,Waco,Fashion accessories,17,3,20-11-2023,17:15:00,Credit card,7,0.48,51
7149,WALM075,San Marcos,Home and lifestyle,45,3,10-11-2023,16:15:00,Credit card,4,0.33,135
